region,city,date,time,temperature,max_temperature
Region VI,Bacolod,2025-07-09,09:00,44.6,47.5
Region VI,Bacolod,2025-07-09,10:00,52.6,55.3
Region VI,Bacolod,2025-07-09,11:00,49.1,51.2
Region VI,Bacolod,2025-07-09,12:00,44.6,46.8
Region VI,Bacolod,2025-07-09,13:00,58.1,60.2
Region VI,Bacolod,2025-07-09,14:00,57.1,58.3
Region VI,Bacolod,2025-07-09,15:00,47.0,48.7
Region VI,Bacolod,2025-07-09,16:00,58.7,61.3
Region VI,Bacolod,2025-07-09,17:00,58.4,60.1
Region VI,Bacolod,2025-07-09,18:00,56.5,57.7
Region VI,Bacolod,2025-07-09,19:00,57.5,58.9
Region VI,Bacolod,2025-07-09,20:00,54.0,55.2
Region VI,Bacolod,2025-07-09,21:00,35.9,38.1
Region VI,Bacolod,2025-07-09,22:00,58.9,61.6
Region VI,Bacolod,2025-07-09,23:00,51.1,52.9
Region VI,Bacolod,2025-07-10,00:00,58.1,59.2
Region VI,Bacolod,2025-07-10,01:00,45.3,47.1
Region VI,Bacolod,2025-07-10,02:00,40.8,42.8
Region VI,Bacolod,2025-07-10,03:00,34.8,36.5
Region VI,Bacolod,2025-07-10,04:00,52.2,54.4
Region VI,Bacolod,2025-07-10,05:00,52.2,54.3
Region VI,Bacolod,2025-07-10,06:00,40.0,41.3
Region VI,Bacolod,2025-07-10,07:00,49.0,51.8
Region VI,Bacolod,2025-07-10,08:00,57.9,59.0
Region VI,Bacolod,2025-07-10,09:00,49.9,52.1
Region VI,Bacolod,2025-07-10,10:00,32.4,34.8
Region VI,Bacolod,2025-07-10,11:00,49.9,51.6
Region VI,Bacolod,2025-07-10,12:00,50.2,52.7
Region VI,Bacolod,2025-07-10,13:00,44.2,47.1
Region VI,Bacolod,2025-07-10,14:00,46.1,48.6
Region VI,Bacolod,2025-07-10,15:00,38.3,41.1
Region VI,Bacolod,2025-07-10,16:00,39.5,41.3
Region VI,Bacolod,2025-07-10,17:00,33.2,35.6
Region VI,Bacolod,2025-07-10,18:00,37.6,38.9
Region VI,Bacolod,2025-07-10,19:00,48.0,49.4
Region VI,Bacolod,2025-07-10,20:00,52.9,55.0
Region VI,Bacolod,2025-07-10,21:00,55.1,56.1
Region VI,Bacolod,2025-07-10,22:00,51.8,54.3
Region VI,Bacolod,2025-07-10,23:00,32.8,35.2
Region VI,Bacolod,2025-07-11,00:00,58.3,60.6
Region VI,Bacolod,2025-07-11,01:00,47.0,49.9
Region VI,Bacolod,2025-07-11,02:00,52.1,53.1
Region VI,Bacolod,2025-07-11,03:00,52.2,55.2
Region VI,Bacolod,2025-07-11,04:00,45.8,48.1
Region VI,Bacolod,2025-07-11,05:00,46.3,48.5
Region VI,Bacolod,2025-07-11,06:00,52.8,54.1
Region VI,Bacolod,2025-07-11,07:00,56.8,59.4
Region VI,Bacolod,2025-07-11,08:00,36.1,38.9
Region VI,Bacolod,2025-07-11,09:00,38.4,39.6
Region VI,Bacolod,2025-07-11,10:00,53.1,55.4
Region VI,Bacolod,2025-07-11,11:00,33.8,36.1
Region VI,Bacolod,2025-07-11,12:00,45.9,47.4
Region VI,Bacolod,2025-07-11,13:00,51.4,54.0
Region VI,Bacolod,2025-07-11,14:00,48.5,50.8
Region VI,Bacolod,2025-07-11,15:00,35.8,37.8
Region VI,Bacolod,2025-07-11,16:00,47.0,49.2
Region VI,Bacolod,2025-07-11,17:00,55.3,56.9
Region VI,Bacolod,2025-07-11,18:00,41.5,43.9
Region VI,Bacolod,2025-07-11,19:00,52.1,54.7
Region VI,Bacolod,2025-07-11,20:00,49.5,51.1
Region VI,Bacolod,2025-07-11,21:00,51.1,53.0
Region VI,Bacolod,2025-07-11,22:00,35.8,38.5
Region VI,Bacolod,2025-07-11,23:00,51.3,54.0
Region VI,Bacolod,2025-07-12,00:00,40.6,43.1
Region VI,Bacolod,2025-07-12,01:00,40.4,42.6
Region VI,Bacolod,2025-07-12,02:00,53.7,56.6
Region VI,Bacolod,2025-07-12,03:00,56.8,59.2
Region VI,Bacolod,2025-07-12,04:00,56.4,59.1
Region VI,Bacolod,2025-07-12,05:00,47.6,49.0
Region VI,Bacolod,2025-07-12,06:00,35.5,37.3
Region VI,Bacolod,2025-07-12,07:00,36.1,38.7
Region VI,Bacolod,2025-07-12,08:00,39.2,40.6
Region VI,Bacolod,2025-07-12,09:00,53.9,56.3
Region VI,Bacolod,2025-07-12,10:00,49.2,52.0
Region VI,Bacolod,2025-07-12,11:00,36.2,38.2
Region VI,Bacolod,2025-07-12,12:00,35.8,37.0
Region VI,Bacolod,2025-07-12,13:00,44.3,45.3
Region VI,Bacolod,2025-07-12,14:00,38.2,40.1
Region VI,Bacolod,2025-07-12,15:00,44.5,46.5
Region VI,Bacolod,2025-07-12,16:00,38.3,41.0
Region VI,Bacolod,2025-07-12,17:00,43.9,46.1
Region VI,Bacolod,2025-07-12,18:00,36.9,38.6
Region VI,Bacolod,2025-07-12,19:00,55.5,58.3
Region VI,Bacolod,2025-07-12,20:00,57.0,58.3
Region VI,Bacolod,2025-07-12,21:00,47.1,49.7
Region VI,Bacolod,2025-07-12,22:00,41.5,44.3
Region VI,Bacolod,2025-07-12,23:00,39.1,41.4
Region VI,Bacolod,2025-07-13,00:00,34.9,36.4
Region VI,Bacolod,2025-07-13,01:00,50.9,52.6
Region VI,Bacolod,2025-07-13,02:00,58.4,60.9
Region VI,Bacolod,2025-07-13,03:00,50.2,52.9
Region VI,Bacolod,2025-07-13,04:00,47.6,50.6
Region VI,Bacolod,2025-07-13,05:00,53.5,56.4
Region VI,Bacolod,2025-07-13,06:00,58.1,59.7
Region VI,Bacolod,2025-07-13,07:00,57.0,60.0
Region VI,Bacolod,2025-07-13,08:00,52.4,55.3
Region VI,Bacolod,2025-07-13,09:00,56.7,57.8
Region VI,Bacolod,2025-07-13,10:00,47.0,49.8
Region VI,Bacolod,2025-07-13,11:00,34.2,36.3
Region VI,Bacolod,2025-07-13,12:00,36.4,38.2
Region VI,Bacolod,2025-07-13,13:00,39.2,40.3
Region VI,Bacolod,2025-07-13,14:00,34.0,35.7
Region VI,Bacolod,2025-07-13,15:00,58.9,61.4
Region VI,Bacolod,2025-07-13,16:00,57.3,58.6
Region VI,Bacolod,2025-07-13,17:00,46.7,49.6
Region VI,Bacolod,2025-07-13,18:00,53.6,56.1
Region VI,Bacolod,2025-07-13,19:00,44.8,46.9
Region VI,Bacolod,2025-07-13,20:00,51.7,53.3
Region VI,Bacolod,2025-07-13,21:00,47.1,50.0
Region VI,Bacolod,2025-07-13,22:00,49.0,51.8
Region VI,Bacolod,2025-07-13,23:00,40.6,42.3
Region VII,Cebu City,2025-07-09,00:00,52.7,54.9
Region VII,Cebu City,2025-07-09,01:00,41.6,43.0
Region VII,Cebu City,2025-07-09,02:00,54.8,56.4
Region VII,Cebu City,2025-07-09,03:00,44.5,46.2
Region VII,Cebu City,2025-07-09,04:00,45.1,46.5
Region VII,Cebu City,2025-07-09,05:00,36.5,39.3
Region VII,Cebu City,2025-07-09,06:00,59.3,61.3
Region VII,Cebu City,2025-07-09,07:00,35.8,38.8
Region VII,Cebu City,2025-07-09,08:00,46.6,49.2
Region VII,Cebu City,2025-07-09,09:00,35.4,36.6
Region VII,Cebu City,2025-07-09,10:00,46.8,47.9
Region VII,Cebu City,2025-07-09,11:00,34.4,37.0
Region VII,Cebu City,2025-07-09,12:00,34.2,35.4
Region VII,Cebu City,2025-07-09,13:00,32.6,33.7
Region VII,Cebu City,2025-07-09,14:00,41.9,44.7
Region VII,Cebu City,2025-07-09,15:00,53.0,55.9
Region VII,Cebu City,2025-07-09,16:00,56.3,57.7
Region VII,Cebu City,2025-07-09,17:00,34.1,36.3
Region VII,Cebu City,2025-07-09,18:00,43.7,45.0
Region VII,Cebu City,2025-07-09,19:00,35.8,37.1
Region VII,Cebu City,2025-07-09,20:00,32.2,34.1
Region VII,Cebu City,2025-07-09,21:00,57.1,59.6
Region VII,Cebu City,2025-07-09,22:00,55.0,56.5
Region VII,Cebu City,2025-07-09,23:00,38.5,39.9
Region VII,Cebu City,2025-07-10,00:00,52.1,54.8
Region VII,Cebu City,2025-07-10,01:00,59.5,61.0
Region VII,Cebu City,2025-07-10,02:00,51.9,53.3
Region VII,Cebu City,2025-07-10,03:00,49.5,51.5
Region VII,Cebu City,2025-07-10,04:00,59.4,61.2
Region VII,Cebu City,2025-07-10,05:00,54.6,56.4
Region VII,Cebu City,2025-07-10,06:00,45.4,48.2
Region VII,Cebu City,2025-07-10,07:00,43.2,44.5
Region VII,Cebu City,2025-07-10,08:00,45.7,48.0
Region VII,Cebu City,2025-07-10,09:00,53.3,54.4
Region VII,Cebu City,2025-07-10,10:00,33.4,34.9
Region VII,Cebu City,2025-07-10,11:00,36.0,38.3
Region VII,Cebu City,2025-07-10,12:00,39.4,40.7
Region VII,Cebu City,2025-07-10,13:00,58.2,59.6
Region VII,Cebu City,2025-07-10,14:00,36.7,39.4
Region VII,Cebu City,2025-07-10,15:00,43.4,44.8
Region VII,Cebu City,2025-07-10,16:00,46.8,48.5
Region VII,Cebu City,2025-07-10,17:00,45.5,48.3
Region VII,Cebu City,2025-07-10,18:00,36.8,39.4
Region VII,Cebu City,2025-07-10,19:00,39.8,41.0
Region VII,Cebu City,2025-07-10,20:00,57.7,60.6
Region VII,Cebu City,2025-07-10,21:00,43.6,45.8
Region VII,Cebu City,2025-07-10,22:00,50.5,51.5
Region VII,Cebu City,2025-07-10,23:00,54.0,56.8
Region VII,Cebu City,2025-07-11,00:00,45.4,47.8
Region VII,Cebu City,2025-07-11,01:00,46.4,48.0
Region VII,Cebu City,2025-07-11,02:00,55.6,57.1
Region VII,Cebu City,2025-07-11,03:00,38.9,40.7
Region VII,Cebu City,2025-07-11,04:00,35.7,38.2
Region VII,Cebu City,2025-07-11,05:00,41.8,43.9
Region VII,Cebu City,2025-07-11,06:00,49.1,51.0
Region VII,Cebu City,2025-07-11,07:00,51.6,53.6
Region VII,Cebu City,2025-07-11,08:00,34.4,37.3
Region VII,Cebu City,2025-07-11,09:00,38.8,40.8
Region VII,Cebu City,2025-07-11,10:00,50.4,52.8
Region VII,Cebu City,2025-07-11,11:00,36.8,38.5
Region VII,Cebu City,2025-07-11,12:00,55.0,57.1
Region VII,Cebu City,2025-07-11,13:00,38.4,40.8
Region VII,Cebu City,2025-07-11,14:00,38.9,41.5
Region VII,Cebu City,2025-07-11,15:00,57.1,58.9
Region VII,Cebu City,2025-07-11,16:00,51.1,54.1
Region VII,Cebu City,2025-07-11,17:00,48.7,50.3
Region VII,Cebu City,2025-07-11,18:00,53.7,55.1
Region VII,Cebu City,2025-07-11,19:00,56.1,57.5
Region VII,Cebu City,2025-07-11,20:00,44.6,45.7
Region VII,Cebu City,2025-07-11,21:00,32.2,34.1
Region VII,Cebu City,2025-07-11,22:00,55.7,57.8
Region VII,Cebu City,2025-07-11,23:00,32.9,35.8
Region VII,Cebu City,2025-07-12,00:00,57.6,60.4
Region VII,Cebu City,2025-07-12,01:00,36.9,38.6
Region VII,Cebu City,2025-07-12,02:00,38.3,41.1
Region VII,Cebu City,2025-07-12,03:00,39.4,40.7
Region VII,Cebu City,2025-07-12,04:00,36.0,38.6
Region VII,Cebu City,2025-07-12,05:00,40.1,42.7
Region VII,Cebu City,2025-07-12,06:00,44.8,45.8
Region VII,Cebu City,2025-07-12,07:00,43.0,45.4
Region VII,Cebu City,2025-07-12,08:00,35.9,37.5
Region VII,Cebu City,2025-07-12,09:00,54.7,56.6
Region VII,Cebu City,2025-07-12,10:00,42.1,44.2
Region VII,Cebu City,2025-07-12,11:00,51.3,52.3
Region VII,Cebu City,2025-07-12,12:00,59.7,62.5
Region VII,Cebu City,2025-07-12,13:00,41.5,43.3
Region VII,Cebu City,2025-07-12,14:00,37.8,38.9
Region VII,Cebu City,2025-07-12,15:00,51.5,52.9
Region VII,Cebu City,2025-07-12,16:00,44.6,45.7
Region VII,Cebu City,2025-07-12,17:00,39.2,40.4
Region VII,Cebu City,2025-07-12,18:00,34.9,37.5
Region VII,Cebu City,2025-07-12,19:00,49.8,52.6
Region VII,Cebu City,2025-07-12,20:00,38.0,39.3
Region VII,Cebu City,2025-07-12,21:00,51.4,52.9
Region VII,Cebu City,2025-07-12,22:00,39.2,40.5
Region VII,Cebu City,2025-07-12,23:00,39.4,40.6
Region VII,Cebu City,2025-07-13,00:00,34.0,35.6
Region VII,Cebu City,2025-07-13,01:00,32.1,34.5
Region VII,Cebu City,2025-07-13,02:00,53.3,54.6
Region VII,Cebu City,2025-07-13,03:00,57.8,59.5
Region VII,Cebu City,2025-07-13,04:00,52.5,53.9
Region VII,Cebu City,2025-07-13,05:00,59.9,62.3
Region VII,Cebu City,2025-07-13,06:00,33.8,35.1
Region VII,Cebu City,2025-07-13,07:00,43.0,44.1
Region VII,Cebu City,2025-07-13,08:00,59.1,61.0
Region VII,Cebu City,2025-07-13,09:00,48.6,50.0
Region VII,Cebu City,2025-07-13,10:00,54.9,57.8
Region VII,Cebu City,2025-07-13,11:00,51.6,53.6
Region VII,Cebu City,2025-07-13,12:00,45.4,47.0
Region VII,Cebu City,2025-07-13,13:00,58.0,59.5
Region VII,Cebu City,2025-07-13,14:00,52.6,53.9
Region VII,Cebu City,2025-07-13,15:00,34.7,36.5
Region VII,Cebu City,2025-07-13,16:00,44.5,47.0
Region VII,Cebu City,2025-07-13,17:00,58.3,60.3
Region VII,Cebu City,2025-07-13,18:00,51.7,54.3
Region VII,Cebu City,2025-07-13,19:00,38.0,40.9
Region VII,Cebu City,2025-07-13,20:00,57.7,60.6
Region VII,Cebu City,2025-07-13,21:00,53.7,55.5
Region VII,Cebu City,2025-07-13,22:00,48.9,51.9
Region VII,Cebu City,2025-07-13,23:00,43.8,46.4
Region VII,Tagbilaran,2025-07-09,00:00,44.2,46.5
Region VII,Tagbilaran,2025-07-09,01:00,35.1,38.1
Region VII,Tagbilaran,2025-07-09,02:00,37.8,40.2
Region VII,Tagbilaran,2025-07-09,03:00,48.4,51.1
Region VII,Tagbilaran,2025-07-09,04:00,40.3,41.5
Region VII,Tagbilaran,2025-07-09,05:00,44.7,46.8
Region VII,Tagbilaran,2025-07-09,06:00,34.3,35.9
Region VII,Tagbilaran,2025-07-09,07:00,46.5,48.2
Region VII,Tagbilaran,2025-07-09,08:00,43.3,46.3
Region VII,Tagbilaran,2025-07-09,09:00,32.0,33.7
Region VII,Tagbilaran,2025-07-09,10:00,39.6,42.1
Region VII,Tagbilaran,2025-07-09,11:00,32.0,34.7
Region VII,Tagbilaran,2025-07-09,12:00,50.9,53.9
Region VII,Tagbilaran,2025-07-09,13:00,53.1,56.0
Region VII,Tagbilaran,2025-07-09,14:00,43.7,45.0
Region VII,Tagbilaran,2025-07-09,15:00,45.2,48.1
Region VII,Tagbilaran,2025-07-09,16:00,56.7,57.8
Region VII,Tagbilaran,2025-07-09,17:00,38.7,39.7
Region VII,Tagbilaran,2025-07-09,18:00,52.5,54.9
Region VII,Tagbilaran,2025-07-09,19:00,52.4,55.3
Region VII,Tagbilaran,2025-07-09,20:00,34.1,37.1
Region VII,Tagbilaran,2025-07-09,21:00,40.8,43.8
Region VII,Tagbilaran,2025-07-09,22:00,33.8,35.2
Region VII,Tagbilaran,2025-07-09,23:00,39.3,41.2
Region VII,Tagbilaran,2025-07-10,00:00,43.7,46.6
Region VII,Tagbilaran,2025-07-10,01:00,49.5,51.6
Region VII,Tagbilaran,2025-07-10,02:00,57.0,59.0
Region VII,Tagbilaran,2025-07-10,03:00,50.1,51.6
Region VII,Tagbilaran,2025-07-10,04:00,52.1,54.9
Region VII,Tagbilaran,2025-07-10,05:00,57.9,60.1
Region VII,Tagbilaran,2025-07-10,06:00,47.9,50.3
Region VII,Tagbilaran,2025-07-10,07:00,32.8,35.8
Region VII,Tagbilaran,2025-07-10,08:00,42.4,45.1
Region VII,Tagbilaran,2025-07-10,09:00,33.4,35.5
Region VII,Tagbilaran,2025-07-10,10:00,35.0,37.6
Region VII,Tagbilaran,2025-07-10,11:00,45.7,47.2
Region VII,Tagbilaran,2025-07-10,12:00,40.8,42.3
Region VII,Tagbilaran,2025-07-10,13:00,56.0,58.8
Region VII,Tagbilaran,2025-07-10,14:00,55.0,57.3
Region VII,Tagbilaran,2025-07-10,15:00,39.9,42.9
Region VII,Tagbilaran,2025-07-10,16:00,56.4,58.2
Region VII,Tagbilaran,2025-07-10,17:00,40.3,42.4
Region VII,Tagbilaran,2025-07-10,18:00,45.1,46.7
Region VII,Tagbilaran,2025-07-10,19:00,41.7,42.8
Region VII,Tagbilaran,2025-07-10,20:00,52.9,55.4
Region VII,Tagbilaran,2025-07-10,21:00,36.2,38.7
Region VII,Tagbilaran,2025-07-10,22:00,40.9,42.9
Region VII,Tagbilaran,2025-07-10,23:00,50.6,52.1
Region VII,Tagbilaran,2025-07-11,00:00,52.3,54.1
Region VII,Tagbilaran,2025-07-11,01:00,35.1,37.7
Region VII,Tagbilaran,2025-07-11,02:00,39.7,40.9
Region VII,Tagbilaran,2025-07-11,03:00,39.1,41.6
Region VII,Tagbilaran,2025-07-11,04:00,52.1,53.6
Region VII,Tagbilaran,2025-07-11,05:00,36.9,38.9
Region VII,Tagbilaran,2025-07-11,06:00,35.8,37.6
Region VII,Tagbilaran,2025-07-11,07:00,55.2,56.7
Region VII,Tagbilaran,2025-07-11,08:00,54.8,57.2
Region VII,Tagbilaran,2025-07-11,09:00,35.4,37.3
Region VII,Tagbilaran,2025-07-11,10:00,46.2,48.7
Region VII,Tagbilaran,2025-07-11,11:00,35.6,37.4
Region VII,Tagbilaran,2025-07-11,12:00,54.7,57.6
Region VII,Tagbilaran,2025-07-11,13:00,35.7,37.4
Region VII,Tagbilaran,2025-07-11,14:00,35.1,36.2
Region VII,Tagbilaran,2025-07-11,15:00,32.8,35.8
Region VII,Tagbilaran,2025-07-11,16:00,43.4,44.9
Region VII,Tagbilaran,2025-07-11,17:00,43.4,45.8
Region VII,Tagbilaran,2025-07-11,18:00,47.5,49.8
Region VII,Tagbilaran,2025-07-11,19:00,44.6,46.8
Region VII,Tagbilaran,2025-07-11,20:00,37.9,38.9
Region VII,Tagbilaran,2025-07-11,21:00,54.0,56.5
Region VII,Tagbilaran,2025-07-11,22:00,56.5,58.3
Region VII,Tagbilaran,2025-07-11,23:00,47.1,49.9
Region VII,Tagbilaran,2025-07-12,00:00,36.9,38.2
Region VII,Tagbilaran,2025-07-12,01:00,32.6,34.7
Region VII,Tagbilaran,2025-07-12,02:00,42.7,44.4
Region VII,Tagbilaran,2025-07-12,03:00,51.1,53.7
Region VII,Tagbilaran,2025-07-12,04:00,43.4,44.7
Region VII,Tagbilaran,2025-07-12,05:00,34.7,37.0
Region VII,Tagbilaran,2025-07-12,06:00,54.1,56.2
Region VII,Tagbilaran,2025-07-12,07:00,38.7,40.0
Region VII,Tagbilaran,2025-07-12,08:00,38.9,39.9
Region VII,Tagbilaran,2025-07-12,09:00,48.0,49.6
Region VII,Tagbilaran,2025-07-12,10:00,41.2,44.1
Region VII,Tagbilaran,2025-07-12,11:00,54.1,55.6
Region VII,Tagbilaran,2025-07-12,12:00,44.0,45.6
Region VII,Tagbilaran,2025-07-12,13:00,55.0,56.1
Region VII,Tagbilaran,2025-07-12,14:00,33.6,34.8
Region VII,Tagbilaran,2025-07-12,15:00,51.0,53.9
Region VII,Tagbilaran,2025-07-12,16:00,46.9,48.2
Region VII,Tagbilaran,2025-07-12,17:00,38.9,41.7
Region VII,Tagbilaran,2025-07-12,18:00,46.0,47.6
Region VII,Tagbilaran,2025-07-12,19:00,52.0,54.9
Region VII,Tagbilaran,2025-07-12,20:00,34.7,36.3
Region VII,Tagbilaran,2025-07-12,21:00,47.1,48.7
Region VII,Tagbilaran,2025-07-12,22:00,55.5,56.8
Region VII,Tagbilaran,2025-07-12,23:00,43.6,46.2
Region VII,Tagbilaran,2025-07-13,00:00,50.2,51.7
Region VII,Tagbilaran,2025-07-13,01:00,45.9,48.6
Region VII,Tagbilaran,2025-07-13,02:00,47.8,49.8
Region VII,Tagbilaran,2025-07-13,03:00,58.9,61.0
Region VII,Tagbilaran,2025-07-13,04:00,44.6,46.3
Region VII,Tagbilaran,2025-07-13,05:00,35.6,38.0
Region VII,Tagbilaran,2025-07-13,06:00,45.5,47.6
Region VII,Tagbilaran,2025-07-13,07:00,41.1,44.1
Region VII,Tagbilaran,2025-07-13,08:00,52.1,53.5
Region VII,Tagbilaran,2025-07-13,09:00,47.2,50.2
Region VII,Tagbilaran,2025-07-13,10:00,56.5,58.5
Region VII,Tagbilaran,2025-07-13,11:00,46.9,48.0
Region VII,Tagbilaran,2025-07-13,12:00,43.3,44.7
Region VII,Tagbilaran,2025-07-13,13:00,49.0,52.0
Region VII,Tagbilaran,2025-07-13,14:00,43.2,45.6
Region VII,Tagbilaran,2025-07-13,15:00,55.5,56.9
Region VII,Tagbilaran,2025-07-13,16:00,43.7,45.1
Region VII,Tagbilaran,2025-07-13,17:00,45.2,47.6
Region VII,Tagbilaran,2025-07-13,18:00,51.4,52.8
Region VII,Tagbilaran,2025-07-13,19:00,39.6,42.2
Region VII,Tagbilaran,2025-07-13,20:00,42.0,43.5
Region VII,Tagbilaran,2025-07-13,21:00,49.1,50.9
Region VII,Tagbilaran,2025-07-13,22:00,36.8,39.2
Region VII,Tagbilaran,2025-07-13,23:00,59.5,61.9
Region VIII,Tacloban,2025-07-09,00:00,40.7,43.2
Region VIII,Tacloban,2025-07-09,01:00,37.4,38.4
Region VIII,Tacloban,2025-07-09,02:00,55.3,56.7
Region VIII,Tacloban,2025-07-09,03:00,49.5,52.2
Region VIII,Tacloban,2025-07-09,04:00,46.3,47.7
Region VIII,Tacloban,2025-07-09,05:00,35.2,36.6
Region VIII,Tacloban,2025-07-09,06:00,33.3,34.9
Region VIII,Tacloban,2025-07-09,07:00,40.4,41.8
Region VIII,Tacloban,2025-07-09,08:00,44.3,46.8
Region VIII,Tacloban,2025-07-09,09:00,40.2,43.1
Region VIII,Tacloban,2025-07-09,10:00,36.1,37.3
Region VIII,Tacloban,2025-07-09,11:00,33.7,36.3
Region VIII,Tacloban,2025-07-09,12:00,49.1,52.0
Region VIII,Tacloban,2025-07-09,13:00,42.8,45.2
Region VIII,Tacloban,2025-07-09,14:00,40.1,43.1
Region VIII,Tacloban,2025-07-09,15:00,36.6,37.7
Region VIII,Tacloban,2025-07-09,16:00,41.9,43.9
Region VIII,Tacloban,2025-07-09,17:00,49.8,51.6
Region VIII,Tacloban,2025-07-09,18:00,49.4,51.7
Region VIII,Tacloban,2025-07-09,19:00,36.5,37.6
Region VIII,Tacloban,2025-07-09,20:00,45.1,47.8
Region VIII,Tacloban,2025-07-09,21:00,57.4,59.0
Region VIII,Tacloban,2025-07-09,22:00,36.2,37.9
Region VIII,Tacloban,2025-07-09,23:00,40.5,41.6
Region VIII,Tacloban,2025-07-10,00:00,58.1,60.8
Region VIII,Tacloban,2025-07-10,01:00,58.4,60.6
Region VIII,Tacloban,2025-07-10,02:00,34.7,37.3
Region VIII,Tacloban,2025-07-10,03:00,48.8,50.4
Region VIII,Tacloban,2025-07-10,04:00,52.2,54.1
Region VIII,Tacloban,2025-07-10,05:00,48.1,50.2
Region VIII,Tacloban,2025-07-10,06:00,33.4,36.2
Region VIII,Tacloban,2025-07-10,07:00,41.5,44.2
Region VIII,Tacloban,2025-07-10,08:00,43.9,45.7
Region VIII,Tacloban,2025-07-10,09:00,38.9,40.7
Region VIII,Tacloban,2025-07-10,10:00,50.2,52.7
Region VIII,Tacloban,2025-07-10,11:00,33.4,35.3
Region VIII,Tacloban,2025-07-10,12:00,40.7,43.3
Region VIII,Tacloban,2025-07-10,13:00,46.5,48.6
Region VIII,Tacloban,2025-07-10,14:00,44.3,46.9
Region VIII,Tacloban,2025-07-10,15:00,35.4,36.8
Region VIII,Tacloban,2025-07-10,16:00,50.6,51.6
Region VIII,Tacloban,2025-07-10,17:00,53.8,56.4
Region VIII,Tacloban,2025-07-10,18:00,33.9,35.9
Region VIII,Tacloban,2025-07-10,19:00,44.5,45.7
Region VIII,Tacloban,2025-07-10,20:00,44.0,45.3
Region VIII,Tacloban,2025-07-10,21:00,46.7,48.0
Region VIII,Tacloban,2025-07-10,22:00,52.2,54.6
Region VIII,Tacloban,2025-07-10,23:00,57.3,58.7
Region VIII,Tacloban,2025-07-11,00:00,50.0,52.2
Region VIII,Tacloban,2025-07-11,01:00,49.6,51.6
Region VIII,Tacloban,2025-07-11,02:00,33.6,35.2
Region VIII,Tacloban,2025-07-11,03:00,57.1,58.7
Region VIII,Tacloban,2025-07-11,04:00,53.2,55.4
Region VIII,Tacloban,2025-07-11,05:00,38.9,40.2
Region VIII,Tacloban,2025-07-11,06:00,45.2,47.0
Region VIII,Tacloban,2025-07-11,07:00,40.4,41.5
Region VIII,Tacloban,2025-07-11,08:00,56.5,59.3
Region VIII,Tacloban,2025-07-11,09:00,55.4,57.2
Region VIII,Tacloban,2025-07-11,10:00,35.9,37.0
Region VIII,Tacloban,2025-07-11,11:00,33.4,34.4
Region VIII,Tacloban,2025-07-11,12:00,34.8,36.5
Region VIII,Tacloban,2025-07-11,13:00,51.8,54.6
Region VIII,Tacloban,2025-07-11,14:00,45.6,46.9
Region VIII,Tacloban,2025-07-11,15:00,45.2,48.1
Region VIII,Tacloban,2025-07-11,16:00,47.9,50.9
Region VIII,Tacloban,2025-07-11,17:00,49.0,51.9
Region VIII,Tacloban,2025-07-11,18:00,35.1,37.5
Region VIII,Tacloban,2025-07-11,19:00,37.2,39.0
Region VIII,Tacloban,2025-07-11,20:00,56.3,59.0
Region VIII,Tacloban,2025-07-11,21:00,59.5,61.8
Region VIII,Tacloban,2025-07-11,22:00,33.1,35.0
Region VIII,Tacloban,2025-07-11,23:00,36.3,37.4
Region VIII,Tacloban,2025-07-12,00:00,48.0,49.6
Region VIII,Tacloban,2025-07-12,01:00,44.8,47.4
Region VIII,Tacloban,2025-07-12,02:00,36.6,37.8
Region VIII,Tacloban,2025-07-12,03:00,41.5,43.2
Region VIII,Tacloban,2025-07-12,04:00,32.6,33.8
Region VIII,Tacloban,2025-07-12,05:00,52.3,54.4
Region VIII,Tacloban,2025-07-12,06:00,52.4,54.9
Region VIII,Tacloban,2025-07-12,07:00,45.1,46.7
Region VIII,Tacloban,2025-07-12,08:00,59.2,61.2
Region VIII,Tacloban,2025-07-12,09:00,55.0,57.4
Region VIII,Tacloban,2025-07-12,10:00,37.0,38.6
Region VIII,Tacloban,2025-07-12,11:00,39.5,40.8
Region VIII,Tacloban,2025-07-12,12:00,52.6,54.2
Region VIII,Tacloban,2025-07-12,13:00,41.3,42.4
Region VIII,Tacloban,2025-07-12,14:00,40.2,41.7
Region VIII,Tacloban,2025-07-12,15:00,47.8,49.6
Region VIII,Tacloban,2025-07-12,16:00,52.3,53.4
Region VIII,Tacloban,2025-07-12,17:00,44.7,46.3
Region VIII,Tacloban,2025-07-12,18:00,48.1,49.1
Region VIII,Tacloban,2025-07-12,19:00,54.9,57.1
Region VIII,Tacloban,2025-07-12,20:00,50.7,52.5
Region VIII,Tacloban,2025-07-12,21:00,52.8,54.4
Region VIII,Tacloban,2025-07-12,22:00,32.5,35.3
Region VIII,Tacloban,2025-07-12,23:00,33.3,35.3
Region VIII,Tacloban,2025-07-13,00:00,58.4,60.8
Region VIII,Tacloban,2025-07-13,01:00,32.9,34.7
Region VIII,Tacloban,2025-07-13,02:00,41.6,44.0
Region VIII,Tacloban,2025-07-13,03:00,45.5,47.2
Region VIII,Tacloban,2025-07-13,04:00,46.8,49.2
Region VIII,Tacloban,2025-07-13,05:00,54.2,55.6
Region VIII,Tacloban,2025-07-13,06:00,50.1,52.6
